Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,MS Zoning_ord,Lot Shape_ord,Neighborhood_ord,House Style_ord,Roof Style_ord,Exterior 1st_ord,Exterior 2nd_ord,Mas Vnr Type_ord,Exter Qual_ord,Foundation_ord,Bsmt Qual_ord,Bsmt Exposure_ord,BsmtFin Type 1_ord,Heating QC_ord,Kitchen Qual_ord,Garage Type_ord,Garage Finish_ord,Paved Drive_ord,Sale Type_ord,Sale Condition_ord,Central Air_bin,SalePrice
0.5149517856033555,0.18709726495376833,-0.776078802768527,-0.34246844868822607,-1.11554196603662,-0.5660393675765791,0.05576008383656478,-0.38503190917578084,-0.6726430144946557,-0.7831853135907442,-1.1944270494036793,-0.8215755505964664,-1.0247928895561034,-0.755202693152744,-0.9175348950675649,-0.9251433155072492,-0.6920980172160038,-1.0086480236149116,1.1963251093489504,0.3660608207986128,-0.704492669149445,-0.7906760983055326,-0.6599217212258303,-0.2559898182005692,0.21352191111323865,-0.46444659539811334,0.9513412223204203,0.9233410404234457,-0.2537754477884066,-0.6870426580099918,-0.7294913791817021,-0.8038809883140506,-0.6293562023270329,-2.063080452036265,-1.2000001354088732,-0.6675319177986301,0.5614764950327535,-0.9443856932739781,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,105000
0.5618499806741571,0.5228137013271369,-0.06725371171123777,-0.4416741454971335,-1.2593804586722255,0.03865013891512183,1.0547999151277745,0.6298020780665748,0.4324449730053764,-0.7831853135907442,-0.33771825468770084,-0.8215755505964664,-1.0247928895561034,1.2346749066112308,-0.2816840808414617,-0.9251433155072492,-0.8129566784391575,-1.0086480236149116,-0.7481034734486166,2.3685937220494977,-0.17093708592883902,0.366507202411356,0.9006679827222588,-0.2559898182005692,0.21352191111323865,2.0432226758238863,-1.6561702663594964,-1.5428296509536703,-0.2537754477884066,-0.6870426580099918,-0.7294913791817021,-0.8038809883140506,-0.6293562023270329,-0.24289805984528126,-1.2000001354088732,0.7011654364001001,0.5614764950327535,-0.9443856932739781,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,172000
0.2335626151785456,0.46734750749153686,-0.776078802768527,0.8479999130186635,0.6584661098025154,-0.5660393675765791,0.7649685794564786,-0.2805970916967018,-0.5909736944022747,0.8534315587051652,0.2558444206351479,-0.8215755505964664,0.7840282950218381,1.2346749066112308,-0.2816840808414617,0.6185183669735254,0.7582059174618405,0.3065894971646573,0.04269284012934125,0.935951606925347,-0.20057906277442825,0.366507202411356,0.9006679827222588,0.2872295678777706,0.8448228188446109,-0.46444659539811334,0.9513412223204203,0.9233410404234457,-0.2537754477884066,-0.6870426580099918,1.080850016359563,0.6296986195740615,-0.6293562023270329,0.9705568682820414,-0.156057024735477,-0.6675319177986301,0.5614764950327535,1.4956937434921205,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,189900
0.42115539546175224,-0.02156731780533106,-0.06725371171123777,0.8810684786216327,0.6584661098025154,-0.4540598293373752,0.3499828033816683,-0.2851377359349226,-0.5960780269080485,0.7997337155342581,0.20638086435824385,-0.8215755505964664,0.7840282950218381,1.2346749066112308,0.35416673338464155,0.6185183669735254,0.7984921378695584,0.3065894971646573,-0.01312807612322048,2.107393778408078,-0.17093708592883902,0.366507202411356,0.9006679827222588,0.2872295678777706,0.8448228188446109,-0.46444659539811334,0.9513412223204203,0.9233410404234457,-0.2537754477884066,-0.6870426580099918,1.080850016359563,-0.8038809883140506,-0.6293562023270329,0.9705568682820414,0.8878860859379191,0.7011654364001001,0.5614764950327535,1.4956937434921205,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,195500
-1.314077822157909,-0.6635536070970127,1.3503964704033409,0.9802741754305402,0.802304602438121,-0.5660393675765791,0.3807224904983209,0.6502349771385685,0.4554144692813586,-0.7831853135907442,-0.31991137442801537,1.084375647541021,0.7840282950218381,-0.755202693152744,-0.2816840808414617,-0.9251433155072492,0.9193507990927121,0.3065894971646573,0.5078671422340223,-0.7420601522255925,-0.704492669149445,0.366507202411356,-0.6599217212258303,1.781082879593205,0.21352191111323865,-0.46444659539811334,1.3238428635604085,1.2756511391916052,-0.2537754477884066,1.0364462015527445,1.080850016359563,0.6296986195740615,0.3275787602148489,0.9705568682820414,0.8878860859379191,0.7011654364001001,0.5614764950327535,1.4956937434921205,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,213500
-1.2202814320163058,-0.6527649881587382,1.3503964704033409,0.6826570850038177,0.37078912453130425,-0.5660393675765791,-0.39435676322870555,0.5185562942301645,0.3073888266139178,-0.7831853135907442,-0.4346668249904328,-0.8215755505964664,0.7840282950218381,-0.755202693152744,-0.9175348950675649,-0.9251433155072492,0.556774815423251,0.3065894971646573,0.1543346726344647,-0.7420601522255925,0.510828381519713,0.366507202411356,0.9006679827222588,1.781082879593205,0.21352191111323865,-0.46444659539811334,-0.16616370139954403,-0.13358925588103257,-0.2537754477884066,1.0364462015527445,1.080850016359563,0.6296986195740615,-0.6293562023270329,-0.24289805984528126,0.8878860859379191,0.7011654364001001,0.5614764950327535,0.2756540251090712,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,191500
-1.4078742122995125,-0.604025815543474,1.3503964704033409,0.7818627818127252,0.5625737813787783,-0.5660393675765791,1.61909274291204,1.2337077617499452,1.1649166875839196,-0.7831853135907442,0.2301233713711578,1.084375647541021,0.7840282950218381,-0.755202693152744,-0.9175348950675649,0.6185183669735254,0.6776334766464047,0.3065894971646573,0.6288124607812394,1.1338303521082407,1.5482975711153357,0.366507202411356,0.9006679827222588,1.781082879593205,0.21352191111323865,-0.46444659539811334,1.3238428635604085,1.2756511391916052,-0.2537754477884066,1.0364462015527445,1.080850016359563,0.6296986195740615,-0.6293562023270329,0.9705568682820414,0.8878860859379191,0.7011654364001001,0.5614764950327535,0.2756540251090712,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,236500
-0.4230121158126776,-0.3360872910882072,0.6415713793460515,0.9141370442246018,0.7064122740143839,-0.5660393675765791,-0.9718237426343939,-0.13075583183541434,-0.3357570691135836,1.0285332212189928,0.6020893145734764,-0.8215755505964664,0.7840282950218381,1.2346749066112308,0.35416673338464155,0.6185183669735254,0.8387783582772763,0.3065894971646573,-0.14337688071253119,0.3660608207986128,0.1847666362182316,0.366507202411356,-0.6599217212258303,0.2872295678777706,0.8448228188446109,-0.46444659539811334,0.9513412223204203,0.9233410404234457,-0.2537754477884066,-0.6870426580099918,1.080850016359563,-0.8038809883140506,-0.6293562023270329,0.36382940421838,-0.156057024735477,0.7011654364001001,0.5614764950327535,1.4956937434921205,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,189000
0.28046081024934727,-0.01877496937424822,-0.06725371171123777,0.715725650606787,0.4666814529550413,-0.5660393675765791,-0.9718237426343939,-0.6552002413499203,-1.012081126128615,1.2993571259070464,0.30728651916312816,-0.8215755505964664,0.7840282950218381,1.2346749066112308,0.35416673338464155,0.6185183669735254,0.5970610358309689,0.3065894971646573,-0.1526803667546248,0.5006183675229806,0.5404703583653022,0.366507202411356,0.9006679827222588,0.2872295678777706,0.8448228188446109,-0.46444659539811334,-0.16616370139954403,-0.13358925588103257,-0.2537754477884066,-0.6870426580099918,1.080850016359563,0.6296986195740615,-0.6293562023270329,0.36382940421838,-0.156057024735477,-0.6675319177986301,0.5614764950327535,1.4956937434921205,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,175900
-0.28231753060027265,-0.22160100541381075,-0.06725371171123777,0.8810684786216327,0.6584661098025154,-0.5660393675765791,-0.9718237426343939,-0.5961718662530495,-0.9457248035535551,0.7950643378672226,-0.06863650854134275,-0.8215755505964664,0.7840282950218381,1.2346749066112308,0.35416673338464155,0.6185183669735254,0.7984921378695584,0.3065894971646573,-0.37131228874382494,-0.7420601522255925,0.40708146256015076,0.366507202411356,0.9006679827222588,0.2872295678777706,0.8448228188446109,-0.46444659539811334,0.9513412223204203,0.9233410404234457,-0.2537754477884066,-0.6870426580099918,1.080850016359563,0.6296986195740615,-0.6293562023270329,0.36382940421838,-0.156057024735477,-0.6675319177986301,0.5614764950327535,1.4956937434921205,0.3143791530465781,-0.18526244870392586,0.18946901480962258,1,180400
